Sentence #,Word,POS,Tag
39,capable,ADJ,O
39,of,ADP,O
39,running,VERB,O
39,the,DET,O
39,same,ADJ,O
39,programs,NOUN,B-sw
39,with,ADP,O
39,different,ADJ,O
39,speed,NOUN,B-qt
39,and,CCONJ,O
39,#,NOUN,B-qt
39,.,PUNCT,O
40,This,PRON,O
40,was,AUX,O
40,significant,ADJ,O
40,at,ADP,O
40,a,DET,O
40,time,NOUN,O
40,when,SCONJ,O
40,most,ADJ,O
40,electronic,ADJ,B-sys
40,computers,NOUN,I-sys
40,were,AUX,O
40,incompatible,ADJ,O
40,with,ADP,O
40,one,NUM,O
40,another,DET,O
40,",",PUNCT,O
40,even,ADV,O
40,those,PRON,O
40,made,VERB,O
40,by,ADP,O
40,the,DET,O
40,same,ADJ,O
40,manufacturer,NOUN,O
40,.,PUNCT,O
41,To,PART,O
41,facilitate,VERB,O
41,this,DET,O
41,improvement,NOUN,O
41,",",PUNCT,O
41,IBM,PROPN,O
41,used,VERB,O
41,the,DET,O
41,concept,NOUN,O
41,of,ADP,O
41,a,DET,O
41,microprogram,NOUN,B-sw
41,(,PUNCT,O
41,often,ADV,O
41,called,VERB,O
41,"""",PUNCT,O
41,microcode,NOUN,B-sw
41,"""",PUNCT,O
41,),PUNCT,O
41,",",PUNCT,O
41,which,PRON,O
41,still,ADV,O
41,sees,VERB,O
41,widespread,ADJ,O
41,usage,NOUN,O
41,in,ADP,O
41,modern,ADJ,O
41,CPUs,NOUN,B-hwp
41,.,PUNCT,O
42,The,DET,O
42,System/360,ADJ,O
42,architecture,NOUN,O
42,was,AUX,O
42,so,ADV,O
42,popular,ADJ,O
42,that,SCONJ,O
42,it,PRON,O
42,dominated,VERB,O
42,the,DET,O
42,mainframe,NOUN,O
42,computer,NOUN,O
42,market,NOUN,O
42,for,ADP,O
42,decades,NOUN,O
42,and,CCONJ,O
42,left,VERB,O
42,a,DET,O
42,legacy,NOUN,O
42,that,PRON,O
42,is,AUX,O
42,still,ADV,O
42,continued,VERB,O
42,by,ADP,O
42,similar,ADJ,O
42,modern,ADJ,O
42,computers,NOUN,B-sys
42,like,ADP,O
42,the,DET,O
42,IBM,PROPN,B-sys
42,zSeries,PROPN,I-sys
42,.,PUNCT,O
43,In,ADP,O
43,1965,NUM,O
43,",",PUNCT,O
43,Digital,PROPN,O
43,Equipment,PROPN,O
43,Corporation,PROPN,O
43,(,PUNCT,O
43,DEC,PROPN,O
43,),PUNCT,O
43,introduced,VERB,O
43,another,DET,O
43,influential,ADJ,B-sys
43,computer,NOUN,I-sys
43,aimed,VERB,O
43,at,ADP,O
43,the,DET,O
43,scientific,ADJ,O
43,and,CCONJ,O
43,research,NOUN,O
43,markets,NOUN,O
43,.,PUNCT,O
44,Transistor,NOUN,B-sys
44,-,PUNCT,I-sys
44,based,VERB,I-sys
44,computers,NOUN,I-sys
44,had,VERB,O
44,several,ADJ,O
44,distinct,ADJ,O
44,advantages,NOUN,O
44,over,ADP,O
44,their,PRON,O
44,predecessors,NOUN,O
44,.,PUNCT,O
45,Aside,ADV,O
45,from,ADP,O
45,facilitating,VERB,O
45,increased,VERB,O
45,reliability,NOUN,B-qt
45,and,CCONJ,O
45,lower,ADJ,O
45,power,NOUN,B-qt
45,consumption,NOUN,I-qt
45,",",PUNCT,O
45,transistors,NOUN,O
45,also,ADV,O
45,allowed,VERB,O
45,CPUs,NOUN,B-hwp
45,to,PART,O
45,operate,VERB,O
45,at,ADP,O
45,much,ADV,O
45,higher,ADJ,O
45,speeds,NOUN,B-qt
45,because,SCONJ,O
45,of,ADP,O
45,the,DET,O
45,short,ADJ,O
45,switching,NOUN,B-qt
45,time,NOUN,I-qt
45,of,ADP,O
45,a,DET,O
45,transistor,NOUN,O
45,in,ADP,O
45,comparison,NOUN,O
45,to,ADP,O
45,a,DET,O
45,tube,NOUN,O
45,or,CCONJ,O
45,relay,NOUN,O
45,.,PUNCT,O
46,The,DET,O
46,increased,VERB,O
46,reliability,NOUN,B-qt
46,and,CCONJ,O
46,dramatically,ADV,O
46,increased,VERB,O
46,speed,NOUN,B-qt
46,of,ADP,O
46,the,DET,O
46,switching,VERB,O
46,elements,NOUN,O
46,(,PUNCT,O
46,which,PRON,O
46,were,AUX,O
46,almost,ADV,O
46,exclusively,ADV,O
46,transistors,NOUN,O
46,by,ADP,O
46,this,DET,O
46,time,NOUN,O
46,),PUNCT,O
46,;,PUNCT,O
46,CPU,NOUN,B-qt
46,clock,NOUN,I-qt
46,rates,NOUN,I-qt
46,in,ADP,O
46,the,DET,O
46,tens,NOUN,O
46,of,ADP,O
46,megahertz,NOUN,B-unit
46,were,AUX,O
46,easily,ADV,O
46,obtained,VERB,O
46,during,ADP,O
46,this,DET,O
46,period,NOUN,O
46,.,PUNCT,O
47,Additionally,ADV,O
47,",",PUNCT,O
47,while,SCONJ,O
47,discrete,ADJ,O
47,transistor,NOUN,O
47,CPUs,NOUN,B-hwp
47,were,AUX,O
47,in,ADP,O
47,heavy,ADJ,O
47,usage,NOUN,O
47,",",PUNCT,O
47,new,ADJ,O
47,designs,NOUN,O
47,like,ADP,O
47,SIMD,PROPN,O
47,(,PUNCT,O
47,Single,PROPN,O
47,Instruction,PROPN,O
47,Multiple,PROPN,O
47,Data,PROPN,O
47,),PUNCT,O
47,vector,NOUN,B-hwp
47,processors,NOUN,I-hwp
47,began,VERB,O
47,to,PART,O
47,appear,VERB,O
47,.,PUNCT,O
48,These,DET,O
48,early,ADJ,O
48,experimental,ADJ,O
48,designs,NOUN,O
48,later,ADV,O
48,gave,VERB,O
48,rise,NOUN,O
48,to,ADP,O
48,the,DET,O
48,era,NOUN,O
48,of,ADP,O
48,specialized,VERB,O
48,supercomputers,NOUN,B-sys
48,like,ADP,O
48,those,PRON,O
48,made,VERB,O
48,by,ADP,O
48,Cray,PROPN,O
48,Inc,PROPN,O
48,and,CCONJ,O
48,Fujitsu,PROPN,O
48,Ltd.,PROPN,O
48,"


",SPACE,O
48,=,SYM,O
48,=,PUNCT,O
48,=,PUNCT,O
48,=,PUNCT,O
48,"

",SPACE,O
48,During,ADP,O
48,this,DET,O
48,period,NOUN,O
48,",",PUNCT,O
48,a,DET,O
48,method,NOUN,O
48,of,ADP,O
48,manufacturing,VERB,O
48,many,ADJ,O
48,interconnected,VERB,O
48,transistors,NOUN,O
48,in,ADP,O
48,a,DET,O
48,compact,ADJ,O
48,space,NOUN,O
48,was,AUX,O
48,developed,VERB,O
48,.,PUNCT,O
49,The,DET,O
49,integrated,VERB,O
49,circuit,NOUN,O
49,(,PUNCT,O
49,IC,PROPN,O
49,),PUNCT,O
49,allowed,VERB,O
49,a,DET,O
49,large,ADJ,O
49,number,NOUN,O
49,of,ADP,O
49,transistors,NOUN,O
49,to,PART,O
49,be,AUX,O
49,manufactured,VERB,O
49,on,ADP,O
49,a,DET,O
49,single,ADJ,O
49,semiconductor,NOUN,O
49,-,PUNCT,O
49,based,VERB,O
49,die,NOUN,O
49,",",PUNCT,O
49,or,CCONJ,O
49,"""",PUNCT,O
49,chip,NOUN,O
49,"""",PUNCT,O
49,.,PUNCT,O
50,At,ADP,O
50,first,ADV,O
50,",",PUNCT,O
50,only,ADV,O
50,very,ADV,O
50,basic,ADJ,O
50,non,ADJ,O
50,-,ADJ,O
50,specialized,ADJ,O
50,digital,ADJ,B-hwc
50,circuits,NOUN,I-hwc
50,such,ADJ,O
50,as,ADP,O
50,NOR,PROPN,O
50,gates,NOUN,O
50,were,AUX,O
50,miniaturized,VERB,O
50,into,ADP,O
50,ICs,NOUN,O
50,.,PUNCT,O
51,CPUs,NOUN,B-hwp
51,based,VERB,O
51,on,ADP,O
51,these,DET,O
51,"""",PUNCT,O
51,building,NOUN,O
51,block,NOUN,O
51,"""",PUNCT,O
51,ICs,NOUN,O
51,are,AUX,O
51,generally,ADV,O
51,referred,VERB,O
51,to,ADP,O
51,as,ADP,O
51,"""",PUNCT,O
51,small,ADJ,O
51,-,PUNCT,O
51,scale,NOUN,O
51,integration,NOUN,O
51,"""",PUNCT,O
51,(,PUNCT,O
51,SSI,PROPN,O
51,),PUNCT,O
51,devices,NOUN,O
51,.,PUNCT,O
52,SSI,PROPN,O
52,ICs,NOUN,O
52,",",PUNCT,O
52,such,ADJ,O
52,as,ADP,O
52,the,DET,O
52,ones,NOUN,O
52,used,VERB,O
52,in,ADP,O
52,the,DET,O
52,Apollo,PROPN,B-sys
52,Guidance,PROPN,I-sys
52,Computer,PROPN,I-sys
52,",",PUNCT,O
52,usually,ADV,O
52,contained,VERB,O
52,up,ADP,O
52,to,ADP,O
52,a,DET,O
52,few,ADJ,O
52,dozen,NOUN,O
52,transistors,NOUN,O
52,.,PUNCT,O
53,To,PART,O
53,build,VERB,O
53,an,DET,O
53,entire,ADJ,O
53,CPU,NOUN,B-hwp
53,out,ADP,O
53,of,ADP,O
53,SSI,PROPN,O
53,ICs,NOUN,O
53,required,VERB,O
53,thousands,NOUN,O
53,of,ADP,O
53,individual,ADJ,O
53,chips,NOUN,O
53,",",PUNCT,O
53,but,CCONJ,O
53,still,ADV,O
53,consumed,VERB,O
53,much,ADV,O
53,less,ADJ,O
53,space,NOUN,B-qt
53,and,CCONJ,O
53,power,NOUN,B-qt
53,than,ADP,O
53,earlier,ADJ,O
53,discrete,ADJ,O
53,transistor,NOUN,O
53,designs,NOUN,O
53,.,PUNCT,O
53,IBM,PROPN,O
53,'s,PART,O
53,System/370,NOUN,B-sys
53,",",PUNCT,O
53,follow,NOUN,O
53,-,PUNCT,O
53,on,NOUN,O
53,to,ADP,O
53,the,DET,O
53,System/360,NOUN,B-sys
53,",",PUNCT,O
53,used,VERB,O
53,SSI,PROPN,O
53,ICs,NOUN,O
53,rather,ADV,O
53,than,ADP,O
53,Solid,PROPN,O
53,Logic,PROPN,O
53,Technology,PROPN,O
53,discrete,ADJ,O
53,-,PUNCT,O
53,transistor,NOUN,O
53,modules,NOUN,O
53,.,PUNCT,O
54,DEC,PROPN,O
54,'s,PART,O
54,PDP-8,PROPN,B-sys
54,/,SYM,O
54,I,PROPN,O
54,and,CCONJ,O
54,KI10,PROPN,O
54,PDP-10,PROPN,B-sys
54,also,ADV,O
54,switched,VERB,O
54,from,ADP,O
54,the,DET,O
54,individual,ADJ,O
54,transistors,NOUN,O
54,used,VERB,O
54,by,ADP,O
54,the,DET,O
54,PDP-8,PROPN,B-sys
54,and,CCONJ,O
54,PDP-10,PROPN,B-sys
54,to,ADP,O
54,SSI,PROPN,O
54,ICs,NOUN,O
54,",",PUNCT,O
54,and,CCONJ,O
54,their,PRON,O
54,extremely,ADV,O
54,popular,ADJ,O
54,PDP-11,NOUN,B-sys
54,line,NOUN,O
54,was,AUX,O
54,originally,ADV,O
54,built,VERB,O
54,with,ADP,O
54,SSI,PROPN,O
54,ICs,NOUN,O
54,but,CCONJ,O
54,was,AUX,O
54,eventually,ADV,O
54,implemented,VERB,O
54,with,ADP,O
54,LSI,PROPN,O
54,components,NOUN,O
54,once,SCONJ,O
54,these,PRON,O
54,became,VERB,O
54,practical,ADJ,O
54,.,PUNCT,O
55,=,PUNCT,O
55,=,PUNCT,O
55,=,PUNCT,O
55,Large,ADJ,O
55,-,PUNCT,O
55,scale,NOUN,O
55,integration,NOUN,O
55,CPUs,NOUN,O
55,=,PUNCT,O
55,=,PUNCT,O
55,=,PUNCT,O
55,"
",SPACE,O
55,Lee,PROPN,O
55,Boysel,PROPN,O
55,published,VERB,O
55,influential,ADJ,O
55,articles,NOUN,O
55,",",PUNCT,O
55,including,VERB,O
55,a,DET,O
55,1967,NUM,O
55,"""",PUNCT,O
55,manifesto,NOUN,O
55,"""",PUNCT,O
55,",",PUNCT,O
55,which,PRON,O
55,described,VERB,O
55,how,SCONJ,O
55,to,PART,O
55,build,VERB,O
55,the,DET,O
55,equivalent,NOUN,O
55,of,ADP,O
55,a,DET,O
55,32,NUM,B-mea
55,-,PUNCT,O
55,bit,NOUN,B-unit
55,mainframe,NOUN,B-sys
55,computer,NOUN,I-sys
55,from,ADP,O
55,a,DET,O
55,relatively,ADV,O
55,small,ADJ,O
55,number,NOUN,O
55,of,ADP,O
55,large,ADJ,O
55,-,PUNCT,O
55,scale,NOUN,O
55,integration,NOUN,O
55,circuits,NOUN,O
55,(,PUNCT,O
55,LSI,PROPN,O
55,),PUNCT,O
55,.,PUNCT,O
56,The,DET,O
56,only,ADJ,O
56,way,NOUN,O
56,to,PART,O
56,build,VERB,O
56,LSI,PROPN,O
56,chips,NOUN,O
56,",",PUNCT,O
56,which,PRON,O
56,are,AUX,O
56,chips,NOUN,O
56,with,ADP,O
56,a,DET,O
56,hundred,NUM,O
56,or,CCONJ,O
56,more,ADJ,O
56,gates,NOUN,O
56,",",PUNCT,O
56,was,AUX,O
56,to,PART,O
56,build,VERB,O
56,them,PRON,O
56,using,VERB,O
56,a,DET,O
56,MOS,PROPN,O
56,semiconductor,NOUN,O
56,manufacturing,NOUN,O
56,process,NOUN,O
56,(,PUNCT,O
56,either,CCONJ,O
56,PMOS,NOUN,O
56,logic,NOUN,O
56,",",PUNCT,O
56,NMOS,NOUN,O
56,logic,NOUN,O
56,",",PUNCT,O
56,or,CCONJ,O
56,CMOS,NOUN,O
56,logic,NOUN,O
56,),PUNCT,O
56,.,PUNCT,O
57,However,ADV,O
57,",",PUNCT,O
57,some,DET,O
57,companies,NOUN,O
57,continued,VERB,O
57,to,PART,O
57,build,VERB,O
57,processors,NOUN,B-hwp
57,out,ADP,O
57,of,ADP,O
57,bipolar,ADJ,O
57,transistor,NOUN,O
57,–,PUNCT,O
57,transistor,NOUN,O
57,logic,NOUN,O
57,(,PUNCT,O
57,TTL,PROPN,O
57,),PUNCT,O
57,chips,NOUN,O
57,because,SCONJ,O
57,bipolar,ADJ,O
57,junction,NOUN,O
57,transistors,NOUN,O
57,were,AUX,O
57,faster,ADJ,O
57,than,ADP,O
57,MOS,PROPN,O
57,chips,NOUN,O
57,up,ADP,O
57,until,ADP,O
57,the,DET,O
57,1970s,NOUN,O
57,(,PUNCT,O
57,a,DET,O
57,few,ADJ,O
57,companies,NOUN,O
57,such,ADJ,O
57,as,ADP,O
57,Datapoint,PROPN,O
57,continued,VERB,O
57,to,PART,O
57,build,VERB,O
57,processors,NOUN,B-hwp
57,out,ADP,O
57,of,ADP,O
57,TTL,PROPN,O
57,chips,NOUN,O
57,until,ADP,O
57,the,DET,O
57,early,ADJ,O
57,1980s,NUM,O
57,),PUNCT,O
57,.,PUNCT,O
58,In,ADP,O
58,the,DET,O
58,1960s,NOUN,O
58,",",PUNCT,O
58,MOS,PROPN,O
58,ICs,NOUN,O
58,were,AUX,O
58,slower,ADJ,B-qt
58,and,CCONJ,O
58,initially,ADV,O
58,considered,VERB,O
58,useful,ADJ,O
58,only,ADV,O
58,in,ADP,O
58,work,NOUN,O
58,that,PRON,O
58,required,VERB,O
58,low,ADJ,O
58,power,NOUN,B-qt
58,.,PUNCT,O
59,Following,VERB,O
59,the,DET,O
59,development,NOUN,O
59,of,ADP,O
59,silicon,NOUN,O
59,-,PUNCT,O
59,gate,NOUN,O
59,MOS,PROPN,O
59,technology,NOUN,O
59,by,ADP,O
59,Federico,PROPN,O
59,Faggin,PROPN,O
59,at,ADP,O
59,Fairchild,PROPN,O
59,Semiconductor,PROPN,O
59,in,ADP,O
59,1968,NUM,O
59,",",PUNCT,O
59,MOS,PROPN,O
59,ICs,NOUN,O
59,largely,ADV,O
59,replaced,VERB,O
59,bipolar,ADJ,O
59,TTL,NOUN,O
59,as,ADP,O
59,the,DET,O
59,standard,ADJ,O
59,chip,NOUN,O
59,technology,NOUN,O
59,in,ADP,O
59,the,DET,O
59,early,ADJ,O
59,1970s,NOUN,O
59,.,PUNCT,O
59,As,SCONJ,O
59,the,DET,O
59,microelectronic,ADJ,O
59,technology,NOUN,O
59,advanced,VERB,O
59,",",PUNCT,O
59,an,DET,O
59,increasing,VERB,O
59,number,NOUN,O
59,of,ADP,O
59,transistors,NOUN,O
59,were,AUX,O
59,placed,VERB,O
59,on,ADP,O
59,ICs,NOUN,O
59,",",PUNCT,O
59,decreasing,VERB,O
59,the,DET,O
59,number,NOUN,O
59,of,ADP,O
59,individual,ADJ,O
59,ICs,NOUN,O
59,needed,VERB,O
59,for,ADP,O
59,a,DET,O
59,complete,ADJ,O
59,CPU,NOUN,B-hwp
59,.,PUNCT,O
60,MSI,NOUN,O
60,and,CCONJ,O
60,LSI,PROPN,O
60,ICs,NOUN,O
60,increased,VERB,O
60,transistor,NOUN,O
60,counts,NOUN,O
60,to,ADP,O
60,hundreds,NOUN,O
60,",",PUNCT,O
60,and,CCONJ,O
60,then,ADV,O
60,thousands,NOUN,O
60,.,PUNCT,O
61,By,ADP,O
61,1968,NUM,O
61,",",PUNCT,O
61,the,DET,O
61,number,NOUN,O
61,of,ADP,O
61,ICs,NOUN,O
61,required,VERB,O
61,to,PART,O
61,build,VERB,O
61,a,DET,O
61,complete,ADJ,O
61,CPU,NOUN,B-hwp
61,had,AUX,O
61,been,AUX,O
61,reduced,VERB,O
61,to,ADP,O
61,24,NUM,O
61,ICs,NOUN,O
61,of,ADP,O
61,eight,NUM,O
61,different,ADJ,O
61,types,NOUN,O
61,",",PUNCT,O
61,with,ADP,O
61,each,DET,O
61,IC,PROPN,O
61,containing,VERB,O
61,roughly,ADV,O
61,1000,NUM,B-mea
61,MOSFETs,NOUN,O
61,.,PUNCT,O
62,In,ADP,O
62,stark,ADJ,O
62,contrast,NOUN,O
62,with,ADP,O
62,its,PRON,O
62,SSI,PROPN,O
62,and,CCONJ,O
62,MSI,NOUN,O
62,predecessors,NOUN,O
62,",",PUNCT,O
62,the,DET,O
62,first,ADJ,O
62,LSI,PROPN,O
62,implementation,NOUN,O
62,of,ADP,O
62,the,DET,O
62,PDP-11,PROPN,B-sys
62,contained,VERB,O
62,a,DET,O
62,CPU,NOUN,B-hwp
62,composed,VERB,O
62,of,ADP,O
62,only,ADV,O
62,four,NUM,O
62,LSI,PROPN,O
62,integrated,VERB,O
62,circuits,NOUN,O
62,.,PUNCT,O
63,=,PUNCT,O
63,=,PUNCT,O
63,=,PUNCT,O
63,=,PUNCT,O
63,"

",SPACE,O
63,Advances,PROPN,O
63,in,ADP,O
63,MOS,PROPN,O
63,IC,PROPN,O
63,technology,NOUN,O
63,led,VERB,O
63,to,ADP,O
63,the,DET,O
63,invention,NOUN,O
63,of,ADP,O
63,the,DET,O
63,microprocessor,NOUN,B-hwp
63,in,ADP,O
63,the,DET,O
63,early,ADJ,O
63,1970s,NOUN,O
63,.,PUNCT,O
64,Since,SCONJ,O
64,the,DET,O
64,introduction,NOUN,O
64,of,ADP,O
64,the,DET,O
64,first,ADJ,O
64,commercially,ADV,O
64,available,ADJ,O
64,microprocessor,NOUN,B-hwp
64,",",PUNCT,O
64,the,DET,O
64,Intel,PROPN,B-hwp
64,4004,NUM,I-hwp
64,in,ADP,O
64,1971,NUM,O
64,",",PUNCT,O
64,and,CCONJ,O
64,the,DET,O
64,first,ADJ,O
64,widely,ADV,O
64,used,VERB,O
64,microprocessor,NOUN,B-hwp
64,",",PUNCT,O
64,the,DET,O
64,Intel,PROPN,B-hwp
64,8080,NUM,I-hwp
64,in,ADP,O
64,1974,NUM,O
64,",",PUNCT,O
64,this,DET,O
64,class,NOUN,O
64,of,ADP,O
64,CPUs,NOUN,B-hwp
64,has,AUX,O
64,almost,ADV,O
64,completely,ADV,O
64,overtaken,VERB,O
64,all,DET,O
64,other,ADJ,O
64,central,ADJ,B-hwp
64,processing,NOUN,I-hwp
64,unit,NOUN,I-hwp
64,implementation,NOUN,O
64,methods,NOUN,O
64,.,PUNCT,O
65,Mainframe,NOUN,O
65,and,CCONJ,O
65,minicomputer,NOUN,O
65,manufacturers,NOUN,O
65,of,ADP,O
65,the,DET,O
65,time,NOUN,O
65,launched,VERB,O
65,proprietary,ADJ,O
65,IC,PROPN,O
65,development,NOUN,O
65,programs,NOUN,O
65,to,PART,O
65,upgrade,VERB,O
65,their,PRON,O
65,older,ADJ,O
65,computer,NOUN,O
65,architectures,NOUN,O
65,",",PUNCT,O
65,and,CCONJ,O
65,eventually,ADV,O
65,produced,VERB,O
65,instruction,NOUN,O
65,set,VERB,O
65,compatible,ADJ,O
65,microprocessors,NOUN,B-hwp
65,that,PRON,O
65,were,AUX,O
65,backward,ADV,O
65,-,PUNCT,O
65,compatible,ADJ,O
65,with,ADP,O
65,their,PRON,O
65,older,ADJ,O
65,hardware,NOUN,O
65,and,CCONJ,O
65,software,NOUN,O
65,.,PUNCT,O
66,Combined,VERB,O
66,with,ADP,O
66,the,DET,O
66,advent,NOUN,O
66,and,CCONJ,O
66,eventual,ADJ,O
66,success,NOUN,O
66,of,ADP,O
66,the,DET,O
66,ubiquitous,ADJ,O
66,personal,ADJ,B-sys
66,computer,NOUN,I-sys
66,",",PUNCT,O
66,the,DET,O
66,term,NOUN,O
66,CPU,NOUN,B-hwp
66,is,AUX,O
66,now,ADV,O
66,applied,VERB,O
66,almost,ADV,O
66,exclusively,ADV,O
66,to,ADP,O
66,microprocessors,NOUN,B-hwp
66,.,PUNCT,O
67,Several,ADJ,O
67,CPUs,NOUN,B-hwp
67,(,PUNCT,O
67,denoted,VERB,O
67,cores,NOUN,O
67,),PUNCT,O
67,can,AUX,O
67,be,AUX,O
67,combined,VERB,O
67,in,ADP,O
67,a,DET,O
67,single,ADJ,O
67,processing,NOUN,O
67,chip,NOUN,O
67,.,PUNCT,O
68,Previous,ADJ,O
68,generations,NOUN,O
68,of,ADP,O
68,CPUs,NOUN,B-hwp
68,were,AUX,O
68,implemented,VERB,O
68,as,ADP,O
68,discrete,ADJ,O
68,components,NOUN,O
68,and,CCONJ,O
68,numerous,ADJ,O
68,small,ADJ,O
68,integrated,ADJ,O
68,circuits,NOUN,O
68,(,PUNCT,O
68,ICs,NOUN,O
68,),PUNCT,O
68,on,ADP,O
68,one,NUM,O
68,or,CCONJ,O
68,more,ADJ,O
68,circuit,NOUN,B-hwc
68,boards,NOUN,I-hwc
68,.,PUNCT,O
69,Microprocessors,NOUN,B-hwp
69,",",PUNCT,O
69,on,ADP,O
69,the,DET,O
69,other,ADJ,O
69,hand,NOUN,O
69,",",PUNCT,O
69,are,AUX,O
69,CPUs,NOUN,B-hwp
69,manufactured,VERB,O
69,on,ADP,O
69,a,DET,O
69,very,ADV,O
69,small,ADJ,O
69,number,NOUN,O
69,of,ADP,O
69,ICs,NOUN,O
69,;,PUNCT,O
69,usually,ADV,O
69,just,ADV,O
69,one,NUM,O
69,.,PUNCT,O
70,The,DET,O
70,overall,ADJ,O
70,smaller,ADJ,O
70,CPU,NOUN,B-qt
70,size,NOUN,I-qt
70,",",PUNCT,O
70,as,ADP,O
70,a,DET,O
70,result,NOUN,O
70,of,ADP,O
70,being,AUX,O
70,implemented,VERB,O
70,on,ADP,O
70,a,DET,O
70,single,ADJ,O
70,die,NOUN,O
70,",",PUNCT,O
70,means,VERB,O
70,faster,ADV,O
70,switching,VERB,B-qt
70,time,NOUN,I-qt
70,because,SCONJ,O
70,of,ADP,O
70,physical,ADJ,O
70,factors,NOUN,O
70,like,ADP,O
70,decreased,VERB,O
70,gate,NOUN,O
70,parasitic,ADJ,B-qt
70,capacitance,NOUN,I-qt
70,.,PUNCT,O
71,This,PRON,O
71,has,AUX,O
71,allowed,VERB,O
71,synchronous,ADJ,B-hwp
71,microprocessors,NOUN,I-hwp
71,to,PART,O
71,have,VERB,O
71,clock,NOUN,B-qt
71,rates,NOUN,I-qt
71,ranging,VERB,O
71,from,ADP,O
71,tens,NOUN,O
71,of,ADP,O
71,megahertz,NOUN,B-unit
71,to,ADP,O
71,several,ADJ,O
71,gigahertz,NOUN,B-unit
71,.,PUNCT,O
72,Additionally,ADV,O
72,",",PUNCT,O
72,the,DET,O
72,ability,NOUN,O
72,to,PART,O
72,construct,VERB,O
72,exceedingly,ADV,O
72,small,ADJ,O
72,transistors,NOUN,O
72,on,ADP,O
72,an,DET,O
72,IC,PROPN,O
72,has,AUX,O
72,increased,VERB,O
72,the,DET,O
72,complexity,NOUN,O
72,and,CCONJ,O
72,number,NOUN,O
72,of,ADP,O
72,transistors,NOUN,O
72,in,ADP,O
72,a,DET,O
72,single,ADJ,O
72,CPU,NOUN,B-hwp
72,many,ADJ,O
72,fold,NOUN,O
72,.,PUNCT,O
73,This,DET,O
73,widely,ADV,O
73,observed,VERB,O
73,trend,NOUN,O
73,is,AUX,O
73,described,VERB,O
73,by,ADP,O
73,Moore,PROPN,O
73,'s,PART,O
73,law,NOUN,O
73,",",PUNCT,O
73,which,PRON,O
73,had,AUX,O
73,proven,VERB,O
73,to,PART,O
73,be,AUX,O
73,a,DET,O
73,fairly,ADV,O
73,accurate,ADJ,O
73,predictor,NOUN,O
73,of,ADP,O
73,the,DET,O
73,growth,NOUN,O
73,of,ADP,O
73,CPU,NOUN,B-hwp
73,(,PUNCT,O
73,and,CCONJ,O
73,other,ADJ,O
73,IC,PROPN,O
73,),PUNCT,O
73,complexity,NOUN,O
73,until,ADP,O
73,2016.While,NUM,O
73,the,DET,O
73,complexity,NOUN,O
73,",",PUNCT,O
73,size,NOUN,B-qt
73,",",PUNCT,O
73,construction,NOUN,O
73,and,CCONJ,O
73,general,ADJ,O
73,form,NOUN,O
73,of,ADP,O
73,CPUs,NOUN,B-hwp
73,have,AUX,O
73,changed,VERB,O
73,enormously,ADV,O
73,since,SCONJ,O
73,1950,NUM,O
73,",",PUNCT,O
73,the,DET,O
73,basic,ADJ,O
73,design,NOUN,O
73,and,CCONJ,O
73,function,NOUN,O
73,has,AUX,O
73,not,PART,O
73,changed,VERB,O
73,much,ADV,O
73,at,ADV,O
73,all,ADV,O
73,.,PUNCT,O
74,Almost,ADV,O
74,all,PRON,O
74,common,ADJ,O
74,CPUs,NOUN,B-hwp
74,today,NOUN,O
74,can,AUX,O
74,be,AUX,O
74,very,ADV,O
74,accurately,ADV,O
74,described,VERB,O
74,as,ADP,O
74,von,PROPN,O
74,Neumann,PROPN,O
74,stored,VERB,B-sys
74,-,PUNCT,I-sys
74,program,NOUN,I-sys
74,machines,NOUN,I-sys
74,.,PUNCT,O
75,As,SCONJ,O
75,Moore,PROPN,O
75,'s,PART,O
75,law,NOUN,O
75,no,ADV,O
75,longer,ADV,O
75,holds,VERB,O
75,",",PUNCT,O
75,concerns,NOUN,O
75,have,AUX,O
75,arisen,VERB,O
75,about,ADP,O
75,the,DET,O
75,limits,NOUN,O
75,of,ADP,O
75,integrated,ADJ,O
75,circuit,NOUN,O
75,transistor,NOUN,O
75,technology,NOUN,O
75,.,PUNCT,O
76,Extreme,ADJ,O
76,miniaturization,NOUN,O
76,of,ADP,O
76,electronic,ADJ,O
76,gates,NOUN,O
76,is,AUX,O
76,causing,VERB,O
76,the,DET,O
76,effects,NOUN,O
76,of,ADP,O
76,phenomena,NOUN,O
76,like,ADP,O
76,electromigration,NOUN,O
76,and,CCONJ,O
76,subthreshold,ADJ,O
76,leakage,NOUN,O
76,to,PART,O
76,become,VERB,O
76,much,ADV,O
76,more,ADV,O
76,significant,ADJ,O
76,.,PUNCT,O
77,These,DET,O
77,newer,ADJ,O
77,concerns,NOUN,O
77,are,AUX,O
77,among,ADP,O
77,the,DET,O
77,many,ADJ,O
77,factors,NOUN,O
77,causing,VERB,O
77,researchers,NOUN,O
77,to,PART,O
77,investigate,VERB,O
77,new,ADJ,O
77,methods,NOUN,O
77,of,ADP,O
77,computing,VERB,O
77,such,ADJ,O
77,as,ADP,O
77,the,DET,O
77,quantum,NOUN,B-sys
77,computer,NOUN,I-sys
77,",",PUNCT,O
77,as,ADV,O
77,well,ADV,O
77,as,ADP,O
77,to,PART,O
77,expand,VERB,O
77,the,DET,O
